user_id,activity_date,match_type,finish_position,bots,n_matches
3166,2024-01-13,A,1,1,2
7348,2024-02-25,A,3,0,1
5656,2023-12-06,C,1,1,1
3801,2024-02-10,C,3,0,1
2400,2023-12-20,A,2,2,1
4192,2023-12-20,C,3,3,1
2228,2024-03-01,A,4,4,1
4836,2024-02-10,A,3,3,1
9012,2023-12-15,A,3,3,2
13453,2024-01-24,C,1,1,2
4850,2024-01-26,A,4,0,1
3770,2023-12-17,A,2,2,1
14124,2023-12-21,A,1,1,1
2333,2024-02-27,C,1,1,1
998,2024-01-11,C,4,4,1
12211,2024-01-29,C,4,4,1
6977,2023-12-30,C,4,4,1
1545,2024-01-06,B,4,4,1
2041,2023-12-06,A,4,4,4
3010,2024-01-08,A,3,3,1
6351,2023-12-17,A,3,3,1
11181,2024-02-02,C,3,3,2
14294,2024-02-07,C,4,4,2
2016,2024-02-03,C,3,3,1
4083,2024-02-06,C,1,1,1
4818,2024-01-13,C,1,1,1
3161,2023-12-13,C,3,3,1
6905,2023-12-30,C,,4,1
942,2024-02-19,C,2,2,1
5105,2024-01-12,A,4,4,1
2041,2023-12-28,A,3,3,1
2104,2023-12-31,C,2,2,1
911,2023-12-04,A,2,2,1
6435,2024-02-08,C,1,0,1
3052,2024-02-07,A,1,1,1
8582,2024-01-09,C,4,4,1
5583,2024-02-13,C,3,3,1
7271,2024-02-21,A,4,4,1
3161,2023-12-14,C,4,4,1
1943,2024-02-20,A,4,4,1
11150,2023-12-18,C,1,1,1
1575,2023-12-17,C,2,2,1
3404,2024-01-08,C,3,0,1
11150,2024-01-14,A,4,4,1
4255,2024-02-10,A,4,4,1
281,2023-12-28,A,4,0,1
7571,2024-02-13,C,1,1,1
10738,2024-01-14,A,4,4,1
628,2024-02-16,C,1,1,1
1945,2024-02-21,A,3,3,1
794,2024-01-16,A,4,4,1
6410,2024-02-23,A,4,0,1
392,2024-03-01,C,1,1,1
8507,2023-12-17,A,1,1,1
3166,2024-02-21,A,1,1,2
13831,2024-02-10,A,4,4,1
3765,2024-02-14,A,4,4,1
842,2023-12-14,C,2,2,1
12101,2023-12-20,C,3,0,1
2400,2023-12-22,B,4,4,1
9715,2024-01-23,A,3,3,2
2030,2023-12-12,A,4,0,1
281,2024-02-11,C,4,4,1
5666,2024-01-06,C,4,0,1
398,2023-12-20,A,2,2,1
1777,2023-12-27,C,3,0,1
16378,2024-01-05,C,3,3,1
6273,2023-12-18,C,4,4,1
4507,2023-12-23,C,4,4,1
8232,2023-12-18,C,1,1,3
9496,2024-02-04,A,1,1,1
10897,2024-02-08,C,1,1,1
392,2024-01-11,C,4,4,1
5656,2023-12-19,C,1,0,1
2404,2023-12-24,C,1,1,1
12614,2024-01-31,C,1,1,1
13680,2024-02-12,C,2,2,1
4183,2023-12-06,C,4,0,1
8582,2024-02-02,C,4,4,1
4055,2023-12-11,A,4,0,1
13665,2024-02-07,C,3,3,1
3972,2024-01-05,C,3,3,1
341,2023-12-31,A,1,1,1
3972,2023-12-21,C,1,1,1
3880,2024-01-27,C,3,0,1
5656,2024-02-03,C,1,0,1
281,2024-01-02,A,1,1,1
8651,2024-01-08,A,1,1,1
1943,2024-02-29,A,1,1,2
7398,2024-01-06,C,2,2,1
4192,2024-01-25,C,1,1,2
11456,2023-12-18,A,2,2,1
342,2024-02-20,C,1,1,1
6808,2024-02-25,C,4,0,1
341,2024-02-11,A,2,2,1
8990,2023-12-19,C,4,4,1
15804,2024-02-26,A,4,4,1
5210,2024-02-27,A,4,4,1
2016,2024-02-08,B,4,4,1
7983,2024-01-12,B,,4,1
7949,2024-02-06,A,2,2,1
1394,2024-02-10,C,4,4,1
3166,2024-02-04,C,3,3,2
7450,2024-02-09,A,4,4,1
4860,2023-12-21,C,1,0,1
5652,2024-02-17,C,3,3,1
794,2023-12-07,A,2,2,1
4480,2024-01-06,C,4,0,1
6443,2024-01-08,C,3,3,1
6841,2023-12-26,A,1,1,1
6841,2024-01-02,C,3,3,1
6351,2023-12-21,C,3,3,1
12472,2024-02-10,A,1,1,1
6410,2024-01-25,C,2,2,1
10997,2024-02-05,A,2,0,1
11688,2023-12-08,C,1,0,1
7868,2024-01-10,C,4,4,1
5879,2024-01-19,C,4,0,1
3889,2024-01-29,C,3,0,1
6065,2024-01-11,C,1,1,1
3166,2024-02-04,C,4,4,2
3407,2024-01-18,C,1,1,1
1575,2024-01-11,A,1,1,1
5130,2024-01-28,C,3,3,1
842,2024-01-10,A,1,1,1
3477,2024-01-08,C,1,1,1
12638,2023-12-23,C,1,1,1
5105,2024-02-21,C,2,2,1
15027,2024-02-17,C,1,1,1
197,2024-01-27,A,1,1,1
7977,2024-01-17,A,,4,1
4183,2023-12-22,C,4,4,1
1328,2023-12-04,A,3,3,1
3972,2023-12-07,A,4,4,1
12113,2023-12-24,C,1,1,1
12874,2024-02-21,C,,4,1
5431,2024-01-28,A,1,1,1
9790,2024-02-04,C,3,3,1
5892,2024-02-17,A,3,3,1
9416,2023-12-21,C,1,1,1
2914,2023-12-09,A,4,4,1
4160,2023-12-24,A,3,3,1
3420,2023-12-23,A,4,0,1
16495,2023-12-24,A,4,4,1
1022,2023-12-17,A,4,4,1
2713,2023-12-22,B,1,0,1
6810,2024-01-11,C,2,2,1
10252,2024-02-24,A,1,1,1
16495,2023-12-17,C,2,2,1
9416,2024-02-07,C,2,2,1
3568,2023-12-16,C,1,0,1
6841,2024-01-14,C,3,3,1
3498,2024-02-18,C,3,0,1
9100,2024-02-09,C,1,1,1
3951,2024-01-18,C,1,1,1
2543,2023-12-22,A,1,1,1
127,2023-12-08,C,2,2,1
8794,2024-01-31,C,4,4,1
1431,2023-12-02,C,1,1,1
2365,2024-01-15,C,2,2,1
13176,2023-12-12,C,4,4,1
268,2023-12-10,A,2,2,1
12547,2024-01-16,C,1,1,1
12034,2024-01-29,C,2,2,1
7817,2023-12-19,A,1,1,1
5895,2023-12-22,C,3,3,1
3801,2024-03-01,C,2,2,1
7983,2024-01-25,A,3,3,1
1287,2024-02-12,A,2,2,1
7761,2024-01-02,A,4,0,1
2713,2024-02-21,C,2,2,1
1461,2024-02-22,C,1,0,1
8795,2023-12-22,C,4,4,1
12472,2024-02-07,C,3,3,2
3437,2024-02-28,C,2,2,1
5652,2024-01-12,C,1,1,1
434,2024-02-25,B,1,1,1
6351,2024-02-21,A,4,4,1
1389,2024-01-04,A,1,0,1
5766,2024-02-05,C,4,4,1
6841,2023-12-11,C,2,2,2
6822,2024-02-08,A,2,2,1
10148,2023-12-19,A,1,1,1
268,2023-12-07,C,1,1,1
13285,2024-02-12,A,2,2,1
6526,2024-02-25,A,3,3,3
6125,2023-12-13,A,4,4,1
6410,2023-12-08,A,1,1,1
4302,2024-02-05,C,4,4,1
6077,2024-03-01,B,4,4,2
842,2023-12-24,A,2,2,1
8795,2024-02-15,A,2,2,1
8646,2024-01-16,B,2,2,1
9156,2023-12-12,C,2,2,1
6968,2024-01-27,C,2,2,2
7481,2024-02-27,C,1,0,1
5391,2024-02-06,C,3,0,1
4083,2024-02-05,C,4,4,1
2914,2023-12-31,C,2,2,1
9050,2023-12-18,A,2,2,1
1389,2023-12-16,C,2,0,1
561,2024-01-12,C,4,4,1
2713,2024-02-19,C,4,4,1
2331,2024-02-05,C,3,0,1
281,2023-12-24,C,2,2,3
12891,2023-12-03,A,2,2,1
7438,2024-01-28,C,3,3,1
2713,2024-02-25,C,2,2,1
9133,2024-01-28,A,3,3,1
2414,2024-01-13,C,3,0,1
11327,2024-01-28,C,1,1,1
3951,2024-01-18,C,4,4,1
5440,2024-01-26,A,3,0,1
10897,2024-01-24,A,2,0,1
14401,2024-02-17,C,1,0,1
9928,2023-12-18,A,1,1,1
1192,2024-01-11,A,3,3,1
16495,2024-01-21,A,1,1,1
4439,2024-02-13,C,1,1,1
15804,2024-01-20,C,2,2,1
268,2023-12-22,A,4,4,2
12106,2023-12-02,C,4,4,1
4798,2023-12-08,C,4,4,1
7332,2023-12-05,C,4,0,1
7750,2024-02-27,C,3,3,1
5666,2024-01-20,C,3,0,1
4652,2024-01-01,C,4,4,1
2067,2024-02-29,C,3,0,1
144,2023-12-25,A,3,3,2
7571,2024-02-25,A,3,0,1
1545,2023-12-19,C,3,3,1
10158,2024-01-26,C,4,0,1
6065,2024-01-24,C,1,0,1
281,2024-01-05,A,3,0,1
937,2023-12-23,C,2,2,1
5715,2024-01-03,A,3,0,1
11534,2024-01-21,C,3,3,1
9510,2023-12-16,A,3,0,1
11181,2024-01-23,A,1,1,2
7391,2023-12-03,A,4,0,1
946,2024-01-08,C,1,0,1
5105,2023-12-10,C,1,0,1
4836,2024-01-21,A,2,2,1
6822,2024-02-01,A,2,0,1
15563,2024-02-17,A,3,3,1
13831,2024-01-22,C,4,4,1
6351,2024-01-04,C,2,2,2
1052,2024-02-19,A,1,1,1
6241,2024-03-01,A,3,3,1
6410,2024-01-07,C,1,1,1
9363,2024-02-12,C,3,3,1
1763,2024-01-13,A,2,2,1
5633,2024-02-03,A,2,2,1
12138,2024-01-16,C,1,1,1
11421,2024-02-21,C,3,3,1
4229,2024-01-22,A,1,1,1
10975,2024-01-13,C,1,1,1
9133,2024-02-12,C,3,3,1
6410,2024-02-27,C,1,1,1
4860,2024-02-11,C,1,0,1
10897,2024-02-23,A,2,2,1
10244,2024-01-16,C,4,4,1
5441,2024-02-11,A,3,3,1
14516,2023-12-22,B,4,4,1
458,2024-03-01,C,1,1,1
268,2023-12-18,C,3,3,1
16495,2024-01-11,A,1,1,1
8586,2024-02-08,C,1,1,1
7750,2024-02-27,C,4,4,1
1288,2024-01-02,C,3,0,1
1797,2023-12-07,A,4,0,1
948,2023-12-19,A,3,3,1
6717,2024-01-24,C,4,4,1
281,2023-12-25,C,2,2,1
3166,2023-12-27,C,4,4,1
3782,2024-01-22,A,4,4,1
11750,2024-01-21,A,4,4,1
10897,2024-01-16,C,2,2,2
268,2023-12-27,C,4,4,1
15649,2023-12-24,A,4,0,1
10954,2023-12-04,C,3,0,1
281,2024-01-15,C,4,4,1
7487,2023-12-02,A,1,1,1
3406,2024-01-12,A,4,4,1
5230,2024-01-16,A,1,1,1
2559,2024-01-02,A,4,4,1
6410,2024-01-21,C,1,0,1
864,2023-12-26,C,3,3,1
864,2024-02-19,A,1,1,1
6841,2023-12-23,C,2,2,1
8795,2023-12-25,A,2,0,1
4676,2024-02-14,A,2,2,1
6068,2024-02-17,A,4,4,1
6351,2024-01-27,C,3,3,3
5224,2023-12-01,C,3,3,1
9928,2024-01-22,C,1,0,1
6822,2024-01-07,C,1,1,1
12917,2024-01-16,A,1,1,1
392,2024-02-16,C,3,0,1
10845,2024-01-18,C,3,0,1
1647,2024-02-06,C,3,3,1
4652,2024-01-01,C,3,3,1
613,2024-01-21,A,4,4,1
5110,2023-12-22,C,4,4,2
946,2024-01-29,A,4,0,1
5105,2024-01-24,A,1,0,1
398,2023-12-08,A,2,2,2
17117,2023-12-26,A,3,3,1
2423,2024-01-02,C,4,4,1
12113,2023-12-26,A,1,0,1
8589,2024-02-11,C,4,4,1
3951,2024-01-19,C,2,2,1
12614,2024-02-15,C,1,1,1
3166,2023-12-30,C,4,4,1
8554,2024-01-14,C,2,0,1
864,2024-02-09,C,3,0,1
4631,2023-12-09,C,2,0,1
5967,2024-02-26,A,1,0,1
6351,2024-01-07,A,4,4,2
5446,2024-02-02,A,2,2,1
4043,2024-01-05,C,4,4,1
5895,2024-01-03,A,1,1,1
3967,2024-02-15,C,3,3,1
8485,2024-02-19,A,1,0,1
6054,2023-12-24,C,,4,1
11327,2023-12-19,C,3,3,1
15560,2024-02-08,C,2,0,1
12472,2024-01-29,C,4,4,1
998,2024-02-12,C,3,0,2
2404,2024-01-14,A,1,1,1
6417,2024-01-04,C,2,2,2
6822,2023-12-05,C,2,0,1
2120,2023-12-16,C,2,2,1
2508,2024-02-29,C,1,0,1
268,2023-12-22,C,1,1,1
7095,2024-02-13,C,2,0,1
10148,2024-01-02,C,2,0,1
268,2023-12-22,A,3,3,2
6850,2024-02-23,C,2,0,1
6510,2023-12-04,C,1,1,1
5110,2024-01-24,C,1,0,1
1545,2023-12-13,C,1,1,2
15028,2024-02-21,A,1,1,1
2016,2024-02-04,C,3,3,1
6351,2024-02-17,A,2,2,1
6822,2023-12-11,C,2,2,2
4282,2023-12-30,C,1,0,1
8582,2023-12-19,B,4,0,1
3052,2024-02-23,C,1,1,1
6612,2024-01-17,C,1,1,1
7686,2023-12-03,C,3,3,1
6125,2024-01-04,A,2,2,1
11047,2024-01-15,A,4,4,2
13406,2024-02-04,A,3,3,1
5033,2024-01-09,A,2,2,1
281,2024-02-09,C,2,0,1
8305,2024-02-07,C,3,0,1
8432,2024-02-10,C,4,0,1
10997,2024-01-05,C,2,2,1
7953,2024-01-10,C,1,1,1
6018,2024-02-06,A,4,4,2
6470,2024-02-17,C,1,1,1
284,2023-12-05,A,1,1,1
6822,2024-02-23,B,1,1,1
4229,2024-01-06,A,2,2,2
6841,2023-12-20,C,3,3,2
2041,2023-12-04,C,3,3,1
12072,2023-12-01,C,1,1,1
8998,2023-12-14,A,4,4,1
2713,2023-12-10,C,4,4,1
2075,2023-12-03,C,1,1,1
6125,2024-01-22,C,4,4,1
860,2024-02-13,A,3,3,1
12614,2024-01-14,C,4,4,1
6125,2023-12-17,C,1,1,1
8432,2024-02-16,B,1,0,1
12472,2024-01-23,A,3,3,1
6822,2024-01-28,A,1,1,1
8054,2023-12-29,C,2,2,1
4439,2024-01-25,C,1,0,1
1288,2023-12-05,C,4,4,1
6841,2024-02-09,C,1,0,1
4325,2024-02-21,C,4,0,1
2409,2023-12-14,C,4,0,1
6822,2023-12-18,C,2,2,1
4631,2023-12-04,A,3,3,1
11150,2023-12-05,A,1,1,1
7271,2024-02-17,C,1,1,1
14516,2024-01-10,B,4,4,1
6968,2024-01-30,A,4,4,1
3460,2024-01-26,C,4,0,1
6822,2024-02-06,A,1,1,4
2016,2024-02-11,C,4,4,1
1704,2023-12-22,C,4,4,1
4948,2024-01-24,C,3,3,1
1022,2023-12-22,A,4,4,1
341,2024-02-05,C,4,4,1
2016,2024-02-11,C,3,3,2
8454,2023-12-17,C,1,1,1
5033,2024-02-14,A,1,1,1
12723,2023-12-25,C,1,1,1
268,2023-12-10,B,3,3,1
8998,2024-02-02,C,4,0,1
3166,2024-02-03,C,,4,1
3865,2024-02-28,C,1,0,1
10975,2024-02-06,C,1,0,1
268,2023-12-04,C,2,2,1
10997,2024-01-11,A,3,3,1
9416,2023-12-02,B,1,0,1
12211,2023-12-31,A,1,1,1
8795,2024-01-19,A,3,0,1
11150,2024-02-28,C,2,2,1
840,2023-12-28,A,1,1,1
7524,2024-02-24,A,2,2,1
11143,2024-01-26,C,4,0,1
9334,2023-12-07,C,4,4,1
842,2023-12-01,A,1,1,1
8762,2023-12-22,C,2,0,1
1022,2023-12-17,A,2,2,2
106,2024-02-15,A,4,4,1
7983,2024-02-21,A,1,1,1
4192,2023-12-12,A,3,3,1
12138,2023-12-26,C,1,1,2
12034,2024-01-28,C,4,4,1
5105,2024-01-24,A,3,3,1
1030,2023-12-24,A,4,0,1
3041,2024-02-10,C,1,1,2
12807,2024-02-14,A,4,4,1
9050,2024-01-22,C,3,3,1
2041,2023-12-18,C,1,1,1
9162,2024-02-29,C,3,3,1
2016,2024-02-18,C,2,2,1
5712,2023-12-16,A,4,4,1
842,2023-12-21,C,1,1,1
2916,2023-12-29,A,2,2,1
1288,2024-02-04,C,4,4,1
8998,2023-12-14,A,3,3,1
6841,2024-02-29,C,1,0,1
3477,2023-12-21,C,3,3,1
11534,2024-01-31,C,3,3,1
13674,2024-01-04,A,1,1,1
2409,2024-02-07,C,3,0,1
6841,2023-12-17,A,1,1,1
5785,2023-12-09,C,2,2,1
998,2024-02-11,A,1,1,1
268,2023-12-06,A,4,4,1
11086,2024-02-16,C,2,0,1
6692,2024-02-06,B,4,0,1
6731,2024-02-14,A,3,3,1
7913,2023-12-24,C,4,4,1
3279,2024-01-10,C,1,1,1
6841,2023-12-28,A,3,3,2
8507,2023-12-26,C,,4,1
12472,2024-01-26,C,2,2,1
7593,2024-01-19,C,3,0,1
4836,2024-01-31,A,2,2,1
268,2023-12-17,A,3,3,2
6351,2024-02-25,C,1,1,2
10738,2024-01-20,A,1,1,1
823,2024-01-18,A,1,1,1
11047,2024-01-11,C,2,2,1
842,2024-02-08,A,1,1,1
5454,2024-01-13,C,1,0,1
2713,2023-12-11,C,1,1,2
4676,2024-01-12,C,3,3,1
5130,2024-02-23,A,4,4,1
1494,2024-01-24,C,4,4,1
6515,2023-12-31,C,3,3,1
6841,2023-12-06,C,4,4,1
1288,2024-01-22,C,1,1,2
17414,2024-01-13,A,4,4,1
1461,2024-02-21,C,2,2,1
1328,2023-12-04,C,3,0,1
5105,2024-01-13,C,1,1,1
1288,2023-12-21,C,3,0,1
1554,2023-12-10,C,1,1,1
1513,2024-02-01,A,1,1,1
6123,2024-02-16,C,4,4,1
6822,2024-01-22,C,1,0,1
4192,2023-12-09,C,2,2,1
9786,2024-01-04,C,3,0,1
5715,2023-12-11,A,4,4,1
9416,2024-02-09,C,1,1,1
6306,2024-02-07,C,3,3,1
11150,2024-01-31,A,2,2,1
948,2023-12-03,A,1,1,1
98,2024-02-27,A,3,3,1
2102,2023-12-23,C,1,1,1
1842,2023-12-08,A,2,2,1
4529,2024-02-25,C,4,4,1
10997,2024-02-24,C,1,1,1
10451,2023-12-08,A,2,2,1
5656,2024-02-09,C,3,3,1
842,2024-01-22,A,1,1,1
7452,2024-02-02,A,2,2,1
923,2024-02-12,A,2,2,1
9809,2024-03-01,C,4,0,1
9100,2024-02-06,A,2,0,1
6417,2024-01-19,C,3,3,3
2732,2024-02-29,C,3,3,2
4325,2023-12-18,C,4,4,1
13660,2024-01-20,C,4,4,1
4427,2024-01-27,A,1,1,1
14452,2023-12-30,C,4,4,1
14294,2024-01-26,C,2,2,1
10555,2024-02-04,C,4,4,2
4860,2023-12-23,C,1,1,1
5105,2024-01-25,C,1,1,1
842,2024-01-04,A,1,1,1
10975,2024-02-11,C,4,4,1
5105,2024-01-19,C,2,2,1
992,2024-01-20,A,4,0,1
3161,2023-12-13,A,2,0,1
9715,2024-02-05,B,3,3,1
7644,2024-02-07,C,1,1,1
1022,2023-12-10,A,2,2,1
9809,2024-02-25,A,3,0,1
613,2023-12-20,C,3,3,1
5895,2024-01-17,C,4,4,1
281,2024-01-01,C,4,4,1
268,2024-01-15,A,2,2,1
5652,2023-12-29,C,3,3,1
6841,2023-12-07,C,2,2,1
6822,2024-01-22,C,1,1,7
1686,2024-02-27,A,3,3,1
2016,2024-02-26,C,4,4,1
2916,2023-12-07,C,1,1,1
4251,2023-12-24,A,3,3,1
3052,2024-01-12,C,4,4,1
4006,2023-12-31,C,3,3,1
268,2023-12-15,C,4,4,1
9007,2024-02-09,A,3,3,1
281,2024-02-04,C,3,0,1
6969,2024-02-09,C,1,1,1
8432,2024-01-15,C,4,4,1
11327,2024-01-04,C,2,0,1
2291,2024-02-11,C,3,3,1
2713,2024-01-31,C,2,2,1
5618,2024-02-20,C,1,1,1
12472,2024-01-31,C,4,4,2
1288,2024-01-20,A,3,3,1
3774,2024-01-20,C,3,3,1
2335,2023-12-28,C,3,3,1
6625,2024-01-30,A,4,4,1
2667,2024-01-26,C,1,1,2
9790,2024-02-24,A,1,0,1
9133,2024-01-27,C,3,3,1
281,2024-01-28,A,1,1,1
11150,2023-12-12,A,2,2,1
13725,2023-12-19,C,1,1,1
3801,2023-12-09,A,2,0,1
2914,2023-12-05,C,2,2,1
1513,2024-01-20,A,1,1,1
17414,2024-01-29,A,2,2,1
12211,2023-12-19,A,2,2,2
8017,2023-12-31,C,4,4,1
7271,2024-02-16,C,2,2,1
7030,2024-02-10,A,2,2,1
10027,2023-12-20,C,1,1,1
2400,2023-12-27,A,1,1,1
6822,2024-02-25,A,1,1,4
6100,2024-02-10,C,2,2,1
16495,2024-01-02,C,4,4,1
9809,2024-02-19,C,3,3,1
14121,2023-12-15,C,3,3,1
2335,2023-12-28,C,4,4,1
6841,2024-02-05,A,3,3,1
9809,2024-02-19,C,4,4,1
4136,2024-01-02,C,1,0,1
14262,2024-02-22,C,1,1,1
3477,2023-12-21,B,1,1,1
4274,2024-02-11,A,4,4,1
1575,2024-01-11,C,2,2,1
2406,2024-02-16,C,2,2,1
4325,2023-12-23,A,4,4,1
7450,2024-02-09,A,3,3,1
3052,2024-01-12,C,3,3,1
10738,2024-02-03,C,3,3,1
7571,2024-02-27,C,2,0,1
4138,2023-12-11,C,4,4,1
10645,2024-02-25,C,4,4,1
9809,2024-02-27,C,4,0,2
2333,2024-02-25,A,3,0,1
4083,2024-02-15,C,3,0,1
13280,2024-02-21,A,2,0,1
6526,2024-02-25,B,2,2,1
3963,2023-12-30,C,1,1,1
12269,2024-01-05,C,4,0,1
3166,2023-12-26,A,4,4,1
10897,2023-12-07,C,1,1,1
163,2024-02-08,C,2,2,1
4192,2024-01-18,C,4,4,1
6841,2024-01-21,A,2,2,1
10252,2024-02-25,C,1,1,1
2041,2023-12-24,C,1,1,1
7571,2024-02-03,A,2,0,1
6841,2023-12-04,C,2,0,1
842,2023-12-13,C,2,2,1
6893,2023-12-08,A,1,1,1
12472,2024-03-01,A,2,2,1
5967,2024-02-28,A,4,4,1
6822,2024-02-27,C,2,2,1
561,2023-12-28,C,4,4,1
8818,2024-01-26,A,1,1,1
10997,2024-02-26,A,3,0,1
4761,2023-12-13,A,3,0,1
8646,2024-01-16,C,2,2,1
16495,2024-01-14,C,4,4,1
3885,2024-01-15,C,1,1,1
794,2024-01-27,C,2,2,1
341,2024-02-28,A,2,0,1
2041,2023-12-23,C,3,3,1
13168,2023-12-15,A,3,3,1
13831,2024-02-18,A,1,1,1
3161,2023-12-01,A,1,1,3
11150,2024-02-16,C,4,0,1
6526,2024-02-24,A,2,2,1
1583,2024-03-01,C,2,2,1
14340,2023-12-31,C,1,1,1
4341,2024-02-25,A,4,4,1
6297,2024-02-25,C,3,3,1
499,2024-02-09,A,4,4,1
10994,2024-01-17,A,2,2,1
11668,2023-12-18,C,2,0,1
6984,2024-02-28,C,4,0,1
6410,2024-01-11,A,3,3,1
10148,2024-02-23,C,1,1,1
4631,2024-01-27,A,1,1,1
268,2023-12-26,A,3,3,1
5394,2024-02-09,A,3,3,1
10997,2023-12-24,C,2,2,3
11181,2024-02-06,C,1,0,1
281,2024-02-09,A,1,1,2
7659,2024-01-07,A,3,0,1
946,2023-12-25,A,1,1,1
2914,2023-12-09,A,1,1,1
8449,2023-12-12,A,1,1,1
8397,2024-01-17,C,3,3,1
1545,2024-02-06,A,4,4,1
864,2024-01-03,A,2,2,2
864,2023-12-16,C,2,2,3
4439,2024-02-01,A,3,0,1
4860,2023-12-11,C,3,0,1
16495,2024-01-02,C,1,1,2
864,2024-02-18,C,3,3,1
4091,2024-01-14,C,4,4,1
15482,2023-12-22,C,2,0,1
163,2024-02-16,A,1,1,1
6822,2023-12-27,C,1,1,1
2713,2023-12-19,C,2,2,2
1545,2024-01-19,C,4,4,1
12847,2023-12-19,C,1,1,1
6125,2023-12-20,C,4,4,1
237,2024-01-03,B,2,2,1
1034,2023-12-17,A,4,4,1
14306,2023-12-11,A,1,0,1
6102,2024-01-07,C,4,4,1
2559,2024-02-03,C,3,3,1
9416,2023-12-01,C,4,4,1
10222,2024-01-29,C,1,0,1
6116,2023-12-24,A,3,3,1
4443,2024-02-27,A,3,3,1
10897,2023-12-30,A,1,1,2
10283,2024-01-05,C,2,2,1
13037,2024-01-14,C,2,2,1
1818,2023-12-17,C,1,1,1
1192,2024-01-25,C,1,0,1
6822,2024-02-13,C,2,2,2
8432,2023-12-06,C,1,0,1
4631,2023-12-18,C,1,1,1
1022,2023-12-20,C,4,0,1
6822,2024-01-31,A,1,1,1
4325,2024-01-15,C,4,4,1
12251,2024-01-18,C,2,2,1
3161,2023-12-20,A,1,1,4
8794,2024-01-31,C,3,0,1
4083,2024-02-26,C,3,3,1
11143,2024-01-24,A,2,2,2
1288,2024-01-04,A,2,0,1
2973,2024-01-02,C,4,4,1
6443,2024-01-08,A,4,0,1
11150,2024-02-19,C,4,4,1
1876,2024-02-19,C,4,4,1
5715,2024-01-16,C,4,0,1
1545,2024-01-31,B,3,3,1
1645,2024-01-13,B,,4,1
5895,2024-01-29,C,2,2,1
4083,2024-02-17,C,2,0,1
11077,2023-12-14,C,,4,1
1389,2024-01-29,C,1,1,1
8818,2024-02-17,C,4,4,1
12034,2024-02-28,A,4,4,1
4771,2024-01-03,A,1,1,1
4083,2024-02-01,C,4,4,1
1503,2024-02-24,C,,4,1
3865,2024-01-22,C,2,0,1
1050,2024-01-28,A,2,2,1
864,2023-12-26,A,3,0,1
4274,2024-02-11,A,1,1,2
1030,2024-01-26,C,1,0,1
1964,2024-01-12,C,2,2,1
12874,2023-12-25,C,4,4,1
341,2024-02-27,C,2,2,1
2016,2024-02-26,C,1,1,1
10738,2024-01-29,C,4,4,1
14976,2024-01-01,C,3,3,1
10451,2024-02-06,A,4,4,1
4255,2024-02-14,A,3,0,1
7705,2024-02-23,C,2,2,1
613,2023-12-20,C,1,1,1
3166,2023-12-17,A,3,3,3
4818,2023-12-15,A,1,1,1
268,2023-12-17,C,4,4,1
823,2023-12-07,C,2,2,1
3972,2024-02-25,C,3,3,1
4043,2024-01-28,C,3,3,1
864,2024-01-09,A,4,4,1
6625,2024-01-30,A,1,1,1
387,2024-01-28,C,4,4,1
3880,2024-01-20,C,4,0,1
842,2024-01-26,C,2,0,1
11327,2023-12-16,C,4,4,1
8795,2024-01-18,A,3,3,1
3880,2023-12-16,A,4,4,1
2204,2024-02-11,A,4,4,1
9012,2023-12-04,C,1,0,1
6822,2023-12-23,C,2,2,1
8395,2023-12-13,C,2,2,1
6410,2024-02-05,C,2,2,1
206,2024-02-19,A,3,3,1
8622,2024-02-12,C,2,2,1
3166,2024-02-01,C,2,2,2
9416,2024-02-25,C,3,3,1
5105,2024-02-26,C,4,4,1
106,2024-02-03,A,4,4,1
5656,2024-02-09,C,3,0,1
7571,2024-02-21,C,2,0,1
9345,2024-01-12,C,3,3,1
10260,2023-12-02,C,3,3,1
10393,2023-12-01,C,4,4,1
3166,2024-01-12,A,4,4,1
4183,2024-02-10,C,4,4,1
3406,2023-12-21,A,4,4,1
8921,2024-01-08,A,1,1,1
11011,2023-12-31,A,2,2,1
6417,2024-01-06,A,1,1,1
268,2023-12-02,A,4,4,1
9416,2024-01-05,C,1,1,1
13831,2023-12-23,C,3,3,1
8319,2024-02-08,C,2,2,1
1022,2023-12-04,C,1,1,1
16495,2024-01-10,C,1,1,1
3955,2024-02-07,C,2,0,1
281,2023-12-31,C,2,2,1
5666,2023-12-28,A,3,0,1
14418,2024-02-24,C,3,3,1
864,2024-02-01,B,4,4,1
842,2024-01-18,A,4,4,1
4962,2024-02-11,C,2,2,1
9345,2024-02-16,C,3,3,1
2799,2023-12-06,B,3,0,1
6526,2024-03-01,A,4,4,1
7524,2024-02-08,C,1,1,1
12581,2024-02-24,A,1,0,1
8860,2024-02-16,C,,4,1
83,2024-01-23,C,2,2,2
1389,2023-12-29,C,1,0,1
8523,2024-02-25,C,1,1,1
2543,2024-01-12,C,2,0,1
6822,2023-12-22,A,1,1,2
927,2024-03-01,C,3,3,1
341,2024-02-13,C,2,2,3
9012,2023-12-24,C,1,1,2
3166,2023-12-15,C,2,2,2
12572,2023-12-28,C,1,1,1
2239,2024-02-22,C,3,0,1
237,2023-12-20,C,1,1,2
8232,2023-12-05,C,1,1,1
2071,2024-01-01,C,4,4,1
5869,2024-02-11,A,1,1,1
838,2024-01-04,A,4,0,1
2149,2024-02-19,C,4,4,1
